Year;Month;Date;Zip Code;Active Energy (kWh)
2022;7;2022-07;2755;2479225.106
2022;7;2022-07;2805;4837517.192
2022;7;2022-07;2815;1840718.009
2022;7;2022-07;2820;6746209.986
2022;7;2022-07;2835;9444438.645
2022;7;2022-07;2890;7964218.003
2022;7;2022-07;2900;23306290.296
2022;7;2022-07;2925;6396222.054
2022;7;2022-07;3000;11623260.97
2022;7;2022-07;3025;4582676.757
2022;7;2022-07;3040;7693526.112
2022;7;2022-07;3150;4006584.86
2022;7;2022-07;3270;1757216.321
2022;7;2022-07;3300;3585824.326
2022;7;2022-07;3305;788687.35
2022;7;2022-07;3330;869064.435
2022;7;2022-07;3360;3335838.694
2022;7;2022-07;3420;2994938.391
2022;7;2022-07;3460;5220021.153
2022;7;2022-07;3465;4342908.871
2022;7;2022-07;3505;5703711.157
2022;7;2022-07;3525;1011566.072
2022;7;2022-07;3600;2922712.114
2022;7;2022-07;3620;2699128.862
2022;7;2022-07;3640;1542825.894
2022;7;2022-07;3650;1124351.439
2022;7;2022-07;3670;2205236.905
2022;7;2022-07;3720;23541339.64
2022;7;2022-07;3800;49736558.803
2022;7;2022-07;3830;17609296.643
2022;7;2022-07;3870;2943294.818
2022;7;2022-07;4000;13968916.181
2022;7;2022-07;4099;11606.687
2022;7;2022-07;4300;7790510.333
2022;7;2022-07;4350;6348535.834
2022;7;2022-07;4405;10705875.722
2022;7;2022-07;4440;10120851.929
2022;7;2022-07;4450;18400405.828
2022;7;2022-07;4455;7021905.214
2022;7;2022-07;4470;29745203.775
2022;7;2022-07;4475;40598810.817
2022;7;2022-07;4500;7829027.425
2022;7;2022-07;4520;17711479.651
2022;7;2022-07;4535;18832083.848
2022;7;2022-07;4540;4601192.403
2022;7;2022-07;4550;3954008.798
2022;7;2022-07;4610;8310737.258
2022;7;2022-07;4615;3574172.701
2022;7;2022-07;4620;10394805.677
2022;7;2022-07;4700;17992152.717
2022;7;2022-07;4715;12741104.343
2022;7;2022-07;4745;4500570.599
2022;7;2022-07;4765;10429468.001
2022;7;2022-07;4775;4148969.892
2022;7;2022-07;4780;13484740.659
2022;7;2022-07;4795;15370787.482
2022;7;2022-07;4810;7667938.231
2022;7;2022-07;4815;18070522.014
2022;7;2022-07;4830;5114851.7
2022;7;2022-07;4840;975312.861
2022;7;2022-07;4850;4153588.917
2022;7;2022-07;4860;3046771.284
2022;7;2022-07;4930;4644659.108
2022;7;2022-07;4935;9353075.639
2022;7;2022-07;4940;2287653.683
2022;7;2022-07;5085;671384.17
2022;7;2022-07;5130;1628354.81
2022;7;2022-07;5150;1520793.413
2022;7;2022-07;5160;2086198.412
2022;7;2022-07;5300;9380064.284
2022;7;2022-07;5301;15.0
2022;7;2022-07;5340;3413255.517
2022;7;2022-07;5370;5554914.381
2022;7;2022-07;5400;9701582.392
2022;7;2022-07;5425;1030623.909
2022;7;2022-07;5460;1525334.381
2022;7;2022-07;6005;3006993.44
2022;7;2022-07;6100;5057701.641
2022;7;2022-07;6110;889815.467
2022;7;2022-07;6215;1902340.853
2022;7;2022-07;6260;827399.462
2022;7;2022-07;6270;5284795.769
2022;7;2022-07;6290;2768514.371
2022;7;2022-07;6350;491554.141
2022;7;2022-07;6370;1053668.179
2022;7;2022-07;6430;1186237.984
2022;7;2022-07;7005;20807293.007
2022;7;2022-07;7080;3755412.098
2022;7;2022-07;7100;4846011.295
2022;7;2022-07;7150;2147907.058
2022;7;2022-07;7240;961640.847
2022;7;2022-07;7340;1057595.247
2022;7;2022-07;7350;7754491.534
2022;7;2022-07;7400;4141760.3
2022;7;2022-07;7490;2091852.685
2022;7;2022-07;7555;1060397.044
2022;7;2022-07;7580;6639518.824
2022;7;2022-07;7630;6466665.73
2022;7;2022-07;7645;1648494.481
2022;7;2022-07;7665;692994.725
2022;7;2022-07;7750;1641141.239
2022;7;2022-07;7780;25038372.086
2022;7;2022-07;7885;1097358.604
2022;7;2022-07;8125;18226578.892
2022;7;2022-07;8135;16602572.573
2022;7;2022-07;8550;2033351.295
2022;7;2022-07;8950;5356951.713
2022;7;2022-07;8970;827418.698
2022;8;2022-08;1000;10897410.987
2022;8;2022-08;1070;14834353.498
2022;8;2022-08;1350;6931231.047
2022;8;2022-08;1495;6894056.704
2022;8;2022-08;1500;24658394.745
2022;8;2022-08;1600;24569571.47
2022;8;2022-08;1675;2562694.273
2022;8;2022-08;1749;79.161
2022;8;2022-08;1950;8384100.496
2022;8;2022-08;1959;3.387
2022;8;2022-08;1990;18336322.291
2022;8;2022-08;2050;14478182.124
2022;8;2022-08;2080;8153772.037
2022;8;2022-08;2120;3675251.091
2022;8;2022-08;2130;10003575.254
2022;8;2022-08;2140;5698499.452
2022;8;2022-08;2150;3735425.738
2022;8;2022-08;2250;7444367.408
2022;8;2022-08;2260;1519047.328
2022;8;2022-08;2405;10038446.506
2022;8;2022-08;2410;6531253.026
2022;8;2022-08;2415;8711156.161
2022;8;2022-08;2435;4520722.192
2022;8;2022-08;2445;6743468.292
2022;8;2022-08;2485;656610.418
2022;8;2022-08;2500;15710503.999
2022;8;2022-08;2530;7073987.501
2022;8;2022-08;2600;42394107.896
2022;8;2022-08;2605;4736946.508
2022;8;2022-08;2610;7157160.756
2022;8;2022-08;2615;11882782.232
2022;8;2022-08;2620;5316082.531
2022;8;2022-08;2645;8083123.781
2022;8;2022-08;2655;3939303.239
2022;8;2022-08;2660;14914366.043
2022;8;2022-08;2665;10292254.089
2022;8;2022-08;2675;10307397.31
2022;8;2022-08;2690;5385889.167
2022;8;2022-08;2700;18414411.829
2022;8;2022-08;2710;11810073.449
2022;8;2022-08;2720;6470180.71
2022;8;2022-08;2730;4061136.498
2022;8;2022-08;2740;8220617.848
2022;8;2022-08;2750;14102744.817
2022;8;2022-08;2760;1058163.399
2022;8;2022-08;2765;8579499.464
2022;8;2022-08;2770;6214729.655
2022;8;2022-08;2785;8981171.163
2022;8;2022-08;2790;13553382.329
2022;8;2022-08;2805;4594490.928
2022;8;2022-08;2810;10087783.132
2022;8;2022-08;2815;1778175.976
2022;8;2022-08;2820;6625496.642
2022;8;2022-08;2825;13177926.151
2022;8;2022-08;2830;11579869.591
2022;8;2022-08;2835;9348587.073
2022;8;2022-08;2855;8907708.945
2022;8;2022-08;2950;24764451.32
2022;8;2022-08;2955;5650846.142
2022;8;2022-08;2965;7825523.178
2022;8;2022-08;2975;4151112.899
2022;8;2022-08;3090;77319605.824
2022;8;2022-08;3140;5186647.235
2022;8;2022-08;3240;3089696.057
2022;8;2022-08;3280;798091.822
2022;8;2022-08;3320;1044525.811
2022;8;2022-08;3330;892175.716
2022;8;2022-08;3400;5049954.896
2022;8;2022-08;3420;3002605.828
2022;8;2022-08;3430;2450649.324
2022;8;2022-08;3450;4029355.134
2022;8;2022-08;3505;5407246.306
2022;8;2022-08;3510;7526893.458
2022;8;2022-08;3515;3421533.642
2022;8;2022-08;3630;545352.848
2022;8;2022-08;3640;1499495.044
2022;8;2022-08;3650;1169990.584
2022;8;2022-08;3660;3852349.82
2022;8;2022-08;3680;3904406.6
2022;8;2022-08;3740;2639809.018
2022;8;2022-08;3770;10291339.755
2022;8;2022-08;3780;10936818.014
2022;8;2022-08;3800;39846353.138
2022;8;2022-08;3810;13072832.312
2022;8;2022-08;3850;12141974.535
2022;8;2022-08;3865;3314597.268
2022;8;2022-08;3870;2591838.117
2022;8;2022-08;4099;10970.729
2022;8;2022-08;4150;14297218.663
2022;8;2022-08;4200;14540048.798
2022;8;2022-08;4300;7571153.676
2022;8;2022-08;4400;20115029.435
2022;8;2022-08;4425;16494554.74
2022;8;2022-08;4430;17470628.521
2022;8;2022-08;4455;6882311.948
2022;8;2022-08;4485;16774115.185
2022;8;2022-08;4490;9257720.362
2022;8;2022-08;4510;7597938.526
2022;8;2022-08;4515;3775982.45
2022;8;2022-08;4550;3580256.046
2022;8;2022-08;4575;6987994.511
2022;8;2022-08;4580;9460269.567
2022;8;2022-08;4590;7416769.245
2022;8;2022-08;4595;7065723.663
2022;8;2022-08;4600;7805967.092
2022;8;2022-08;4605;1522145.255
2022;8;2022-08;4620;9239787.584
2022;8;2022-08;4625;2304416.405
2022;8;2022-08;4640;3005998.04
2022;8;2022-08;4700;16637726.665
2022;8;2022-08;4710;12615280.364
2022;8;2022-08;4745;4218896.47
2022;8;2022-08;4750;16917088.757
2022;8;2022-08;4770;15823783.796
2022;8;2022-08;4780;11641850.213
2022;8;2022-08;4800;8418505.058
2022;8;2022-08;4815;12559479.677
2022;8;2022-08;4825;6261142.031
2022;8;2022-08;4830;4867963.408
2022;8;2022-08;4840;1001003.987
2022;8;2022-08;4940;2187908.84
2022;8;2022-08;4990;9790870.298
2022;8;2022-08;5040;912429.231
2022;8;2022-08;5050;3579578.177
2022;8;2022-08;5085;773477.755
2022;8;2022-08;5130;1707796.732
2022;8;2022-08;5150;1581509.029
2022;8;2022-08;5210;1400134.512
2022;8;2022-08;5225;979951.829
2022;8;2022-08;5360;1890518.854
2022;8;2022-08;5385;625600.256
2022;8;2022-08;5430;2778197.908
2022;8;2022-08;5470;2025430.35
2022;8;2022-08;6030;10289640.82
2022;8;2022-08;6060;3574788.6
2022;8;2022-08;6110;887768.607
2022;8;2022-08;6120;2366611.344
2022;8;2022-08;6160;1485372.304
2022;8;2022-08;6200;13889819.227
2022;8;2022-08;6215;1674819.733
2022;8;2022-08;6230;8419393.8
2022;8;2022-08;6290;2701298.149
2022;8;2022-08;6300;13833743.189
2022;8;2022-08;6350;512282.939
2022;8;2022-08;7080;3346251.433
2022;8;2022-08;7100;4505447.25
2022;8;2022-08;7170;1620937.239
2022;8;2022-08;7230;463826.067
2022;8;2022-08;7320;1536426.741
2022;8;2022-08;7340;987298.35
2022;8;2022-08;7450;1035774.472
2022;8;2022-08;7480;5208129.707
2022;8;2022-08;7570;7778055.543
2022;8;2022-08;7780;29110165.082
2022;8;2022-08;7800;19673712.537
2022;8;2022-08;7830;14599391.777
2022;8;2022-08;7885;1083724.819
2022;8;2022-08;7900;6695013.078
2022;8;2022-08;8000;8362732.567
2022;8;2022-08;8200;38620575.077
2022;8;2022-08;8300;4207366.349
2022;8;2022-08;8600;15765327.382
2022;8;2022-08;8800;12341329.825
2022;8;2022-08;8900;8580378.603
2022;9;2022-09;1050;20886050.789
2022;9;2022-09;1170;4978754.952
2022;9;2022-09;1349;46432.149
2022;9;2022-09;1400;5929884.411
2022;9;2022-09;1685;3871723.821
2022;9;2022-09;1800;12308348.975
2022;9;2022-09;2005;12839253.363
2022;9;2022-09;2065;1160832.439
2022;9;2022-09;2100;8491206.599
2022;9;2022-09;2130;9398881.886
2022;9;2022-09;2150;2428727.874
2022;9;2022-09;2260;1367619.195
2022;9;2022-09;2305;4035676.005
2022;9;2022-09;2415;9059242.567
2022;9;2022-09;2430;41518904.528
2022;9;2022-09;2445;6323796.06
2022;9;2022-09;2460;14081949.409
2022;9;2022-09;2565;9586386.226
2022;9;2022-09;2580;18804922.157
2022;9;2022-09;2590;2120089.617
2022;9;2022-09;2600;32846044.562
2022;9;2022-09;2615;11306400.762
2022;9;2022-09;2620;5291071.845
2022;9;2022-09;2630;2908696.836
2022;9;2022-09;2635;13539036.197
2022;9;2022-09;2640;7981502.936
2022;9;2022-09;2645;8068375.281
2022;9;2022-09;2655;3788462.655
2022;9;2022-09;2705;8806961.466
2022;9;2022-09;2740;7892989.086
2022;9;2022-09;2770;6038902.979
2022;9;2022-09;2775;8337582.165
2022;9;2022-09;2795;3361342.18
2022;9;2022-09;2825;11365999.701
2022;9;2022-09;2830;10997344.757
2022;9;2022-09;2835;8845741.953
2022;9;2022-09;2840;74546233.436
2022;9;2022-09;2900;17209529.934
2022;9;2022-09;2970;7666927.348
2022;9;2022-09;3050;8039429.812
2022;9;2022-09;3080;7602983.994
2022;9;2022-09;3150;3891529.723
2022;9;2022-09;3220;1945183.326
2022;9;2022-09;3230;1419146.789
2022;9;2022-09;3260;1075109.787
2022;9;2022-09;3270;1799903.92
2022;9;2022-09;3300;3833221.091
2022;9;2022-09;3305;727475.342
2022;9;2022-09;3320;902309.606
2022;9;2022-09;3450;4338380.741
2022;9;2022-09;3460;4766622.847
2022;9;2022-09;3465;4021725.954
2022;9;2022-09;3475;774899.352
2022;9;2022-09;3510;6605247.696
2022;9;2022-09;3515;3151942.898
2022;9;2022-09;3520;12902940.865
2022;9;2022-09;3560;2357345.901
2022;9;2022-09;3570;1403432.407
2022;9;2022-09;3600;2707715.718
2022;9;2022-09;3610;1632728.245
2022;9;2022-09;3650;995133.366
2022;9;2022-09;3660;3546709.491
2022;9;2022-09;3670;2097893.202
2022;9;2022-09;3720;23791888.974
2022;9;2022-09;3730;7999131.726
2022;9;2022-09;3740;2632002.556
2022;9;2022-09;3750;22713980.322
2022;9;2022-09;3860;55092141.305
2022;9;2022-09;4100;14635342.58
2022;9;2022-09;4350;5956021.939
2022;9;2022-09;4400;19549340.157
2022;9;2022-09;4425;17686941.5
2022;9;2022-09;4445;9847711.617
2022;9;2022-09;4485;16647423.962
2022;9;2022-09;4505;8160960.498
2022;9;2022-09;4510;7420107.418
2022;9;2022-09;4520;16194654.093
2022;9;2022-09;4525;3505834.57
2022;9;2022-09;4560;12305012.787
2022;9;2022-09;4605;1867452.171
2022;9;2022-09;4620;9313832.415
2022;9;2022-09;4640;2742445.301
2022;9;2022-09;4730;9425829.124
2022;9;2022-09;4740;11009134.242
2022;9;2022-09;4760;43516707.137
2022;9;2022-09;4780;12386287.633
2022;9;2022-09;4840;820196.98
2022;9;2022-09;4845;791271.994
2022;9;2022-09;4880;1231683.167
2022;9;2022-09;4920;5029411.449
2022;9;2022-09;4960;1818863.353
2022;9;2022-09;5030;1075253.467
2022;9;2022-09;5100;6308183.24
2022;9;2022-09;5160;1723424.402
2022;9;2022-09;5180;735373.073
2022;9;2022-09;5360;1668319.823
2022;9;2022-09;5370;4353702.042
2022;9;2022-09;5385;528928.635
2022;9;2022-09;5400;8605474.312
2022;9;2022-09;5470;1866936.872
2022;9;2022-09;6000;12320304.84
2022;9;2022-09;6005;2708736.967
2022;9;2022-09;6060;2698210.635
2022;9;2022-09;6260;736717.419
2022;9;2022-09;6270;4836206.62
2022;9;2022-09;6290;2550535.534
2022;9;2022-09;6300;13066902.995
2022;9;2022-09;6350;464005.204
2022;9;2022-09;6420;1926478.012
2022;9;2022-09;7050;5638976.885
2022;9;2022-09;7090;1364731.282
2022;9;2022-09;7100;3838924.847
2022;9;2022-09;7150;1838996.114
2022;9;2022-09;7160;2493590.09
2022;9;2022-09;7200;4427756.365
2022;9;2022-09;7320;1313800.585
2022;9;2022-09;7340;755300.231
2022;9;2022-09;7370;4516409.256
2022;9;2022-09;7440;863474.721
2022;9;2022-09;7450;840013.179
2022;9;2022-09;7540;3244884.77
2022;9;2022-09;7555;1373877.767
2022;9;2022-09;7570;6751543.92
2022;9;2022-09;7670;1528347.473
2022;9;2022-09;7780;24104394.248
2022;9;2022-09;7830;9167405.84
2022;9;2022-09;7900;4608645.221
2022;9;2022-09;7940;1546426.622
2022;9;2022-09;7960;4558282.023
2022;9;2022-09;8005;13512762.517
2022;9;2022-09;8200;33158414.732
2022;9;2022-09;8365;8260610.471
2022;9;2022-09;8700;10257947.485
2022;10;2022-10;1050;20660392.741
2022;10;2022-10;1070;14460960.563
2022;10;2022-10;1100;9840596.076
2022;10;2022-10;1250;12565043.934
2022;10;2022-10;1350;7062231.431
2022;10;2022-10;1685;4076991.305
2022;10;2022-10;1749;81.898
2022;10;2022-10;1750;7513553.223
2022;10;2022-10;1800;12518026.634
2022;10;2022-10;1885;2410983.896
2022;10;2022-10;2000;6220995.444
2022;10;2022-10;2005;12003265.755
2022;10;2022-10;2025;5751999.146
2022;10;2022-10;2080;5506111.047
2022;10;2022-10;2100;8338488.704
2022;10;2022-10;2135;5809565.97
2022;10;2022-10;2240;3710531.564
2022;10;2022-10;2250;7011203.066
2022;10;2022-10;2300;6493384.777
2022;10;2022-10;2305;4042470.528
2022;10;2022-10;2330;5770585.667
2022;10;2022-10;2395;684771.524
2022;10;2022-10;2415;9589336.249
2022;10;2022-10;2475;3075539.712
2022;10;2022-10;2495;9501458.148
2022;10;2022-10;2500;15761386.936
2022;10;2022-10;2520;5878604.891
2022;10;2022-10;2525;2537448.473
2022;10;2022-10;2565;9879445.461
2022;10;2022-10;2615;10330916.636
2022;10;2022-10;2625;24112139.473
2022;10;2022-10;2635;13534205.335
2022;10;2022-10;2655;4178941.694
2022;10;2022-10;2660;14457815.492
2022;10;2022-10;2670;13545437.003
2022;10;2022-10;2675;10521402.247
2022;10;2022-10;2680;4156094.529
2022;10;2022-10;2700;18410989.133
2022;10;2022-10;2755;2470670.113
2022;10;2022-10;2765;8476189.16
2022;10;2022-10;2785;9679126.367
2022;10;2022-10;2805;4534911.189
2022;10;2022-10;2820;6530200.742
2022;10;2022-10;2825;11164260.749
2022;10;2022-10;2830;10554616.05
2022;10;2022-10;2835;9345541.524
2022;10;2022-10;2860;7576614.807
2022;10;2022-10;2890;6776995.001
2022;10;2022-10;2900;17997326.455
2022;10;2022-10;2975;4111706.83
2022;10;2022-10;2985;3894126.162
2022;10;2022-10;3000;10708838.077
2022;10;2022-10;3020;15709709.974
2022;10;2022-10;3025;4134159.272
2022;10;2022-10;3030;10989510.627
2022;10;2022-10;3045;4365117.599
2022;10;2022-10;3130;5683331.765
2022;10;2022-10;3260;1122317.868
2022;10;2022-10;3300;3935000.283
2022;10;2022-10;3305;732859.369
2022;10;2022-10;3350;1966732.784
2022;10;2022-10;3360;3174784.342
2022;10;2022-10;3400;7442238.246
2022;10;2022-10;3405;1353330.727
2022;10;2022-10;3430;2404299.992
2022;10;2022-10;3500;10276872.695
2022;10;2022-10;3505;5332156.083
2022;10;2022-10;3510;6719440.477
2022;10;2022-10;3520;13427577.226
2022;10;2022-10;3525;959654.066
2022;10;2022-10;3530;12196964.776
2022;10;2022-10;3550;1366606.002
2022;10;2022-10;3640;1422216.887
2022;10;2022-10;3650;1035052.705
2022;10;2022-10;3730;8081723.004
2022;10;2022-10;3770;12520876.651
2022;10;2022-10;3800;44692411.075
2022;10;2022-10;3810;14311696.087
2022;10;2022-10;3850;17703152.683
2022;10;2022-10;3880;14585221.255
2022;10;2022-10;4050;13843763.652
2022;10;2022-10;4150;15294627.661
2022;10;2022-10;4350;6045934.408
2022;10;2022-10;4405;10717937.853
2022;10;2022-10;4415;31514133.75
2022;10;2022-10;4420;7411253.799
2022;10;2022-10;4425;17953152.34
2022;10;2022-10;4455;7083138.346
2022;10;2022-10;4460;15489305.192
2022;10;2022-10;4480;12934951.349
2022;10;2022-10;4535;18946518.15
2022;10;2022-10;4560;12437525.683
2022;10;2022-10;4575;6925383.708
2022;10;2022-10;4635;2245050.486
2022;10;2022-10;4650;4108953.677
2022;10;2022-10;4660;1729879.508
2022;10;2022-10;4700;16875667.705
2022;10;2022-10;4710;12498530.07
2022;10;2022-10;4715;11421313.118
2022;10;2022-10;4745;4638693.816
2022;10;2022-10;4755;11027438.725
2022;10;2022-10;4765;10217921.889
2022;10;2022-10;4795;14849772.607
2022;10;2022-10;4820;12287553.756
2022;10;2022-10;4825;6421407.226
2022;10;2022-10;4835;15470350.32
2022;10;2022-10;4840;807272.393
2022;10;2022-10;4850;3747557.847
2022;10;2022-10;4900;9459240.075
2022;10;2022-10;4910;3900278.264
2022;10;2022-10;4935;10005536.827
2022;10;2022-10;4940;2214021.837
2022;10;2022-10;4960;1834852.503
2022;10;2022-10;5030;1011550.101
2022;10;2022-10;5040;823287.666
2022;10;2022-10;5050;3063361.814
2022;10;2022-10;5085;736974.495
2022;10;2022-10;5140;1146525.978
2022;10;2022-10;5150;1308649.205
2022;10;2022-10;5155;495075.116
2022;10;2022-10;5225;926007.289
2022;10;2022-10;5230;796846.102
2022;10;2022-10;5335;331993.699
2022;10;2022-10;5350;914972.127
2022;10;2022-10;5360;1664565.736
2022;10;2022-10;5400;8825486.024
2022;10;2022-10;5425;854376.071
2022;10;2022-10;5430;2277031.72
2022;10;2022-10;5460;1475434.941
2022;10;2022-10;5470;1967684.651
2022;10;2022-10;6000;12341670.431
2022;10;2022-10;6050;1412331.892
2022;10;2022-10;6060;2346218.452
2022;10;2022-10;6100;4956568.989
2022;10;2022-10;6185;312069.882
2022;10;2022-10;6230;7555956.979
2022;10;2022-10;6270;5034272.488
2022;10;2022-10;6285;111068.076
2022;10;2022-10;6320;2511523.691
2022;10;2022-10;6350;495749.354
2022;10;2022-10;6440;1213223.521
2022;10;2022-10;7005;16493224.985
2022;10;2022-10;7100;3730306.956
2022;10;2022-10;7160;2615430.04
2022;10;2022-10;7170;1274490.683
2022;10;2022-10;7240;657693.581
2022;10;2022-10;7300;10025902.054
2022;10;2022-10;7350;5191954.003
2022;10;2022-10;7370;4049892.567
2022;10;2022-10;7440;835395.997
2022;10;2022-10;7490;1383585.643
2022;10;2022-10;7500;2000863.291
2022;10;2022-10;7520;61707825.8
2022;10;2022-10;7565;3030344.402
2022;10;2022-10;7600;16627532.228
2022;10;2022-10;7940;1337662.321
2022;10;2022-10;8300;3459638.861
2022;10;2022-10;8400;11795105.186
2022;10;2022-10;8500;20599916.484
2022;10;2022-10;8550;1821391.94
2022;10;2022-10;8650;2910755.378
2022;10;2022-10;8700;10022856.595
2022;10;2022-10;8800;9744869.721
2022;11;2022-11;1070;13709253.102
2022;11;2022-11;1170;5398903.043
2022;11;2022-11;1269;26.923
2022;11;2022-11;1495;6986571.976
2022;11;2022-11;1600;23646839.666
2022;11;2022-11;1675;2772406.191
2022;11;2022-11;1700;18948818.851
2022;11;2022-11;1800;12177160.412
2022;11;2022-11;1885;2483104.423
2022;11;2022-11;1959;2.919
2022;11;2022-11;1990;16267531.948
2022;11;2022-11;2000;6151337.47
2022;11;2022-11;2005;12132804.44
2022;11;2022-11;2025;5793176.78
2022;11;2022-11;2040;13621974.103
2022;11;2022-11;2080;5414836.608
2022;11;2022-11;2330;5915323.16
2022;11;2022-11;2400;10277042.125
2022;11;2022-11;2420;7579201.084
2022;11;2022-11;2450;6792896.092
2022;11;2022-11;2475;3166206.549
2022;11;2022-11;2480;10863300.622
2022;11;2022-11;2560;16517014.582
2022;11;2022-11;2565;9882440.664
2022;11;2022-11;2605;5286229.766
2022;11;2022-11;2610;7117546.78
2022;11;2022-11;2620;5666330.699
2022;11;2022-11;2630;3256668.619
2022;11;2022-11;2645;8211229.532
2022;11;2022-11;2650;7284788.104
2022;11;2022-11;2675;10327556.619
2022;11;2022-11;2690;5253228.014
2022;11;2022-11;2695;6581773.652
2022;11;2022-11;2700;18180508.818
2022;11;2022-11;2705;9371997.644
2022;11;2022-11;2735;11905939.738
2022;11;2022-11;2745;9283838.551
2022;11;2022-11;2760;1236866.389
2022;11;2022-11;2770;5926045.232
2022;11;2022-11;2780;8204157.715
2022;11;2022-11;2800;5063062.877
2022;11;2022-11;2830;10706689.041
2022;11;2022-11;2845;8924063.349
2022;11;2022-11;2890;6634944.369
2022;11;2022-11;2950;29226140.591
2022;11;2022-11;2965;4056207.616
2022;11;2022-11;2975;4260872.169
2022;11;2022-11;3025;4629924.049
2022;11;2022-11;3050;7908334.789
2022;11;2022-11;3100;12989710.534
2022;11;2022-11;3240;3421292.112
2022;11;2022-11;3250;1415391.446
2022;11;2022-11;3260;1185145.689
2022;11;2022-11;3300;4048072.157
2022;11;2022-11;3305;771406.646
2022;11;2022-11;3400;6322344.894
2022;11;2022-11;3405;1360488.792
2022;11;2022-11;3450;3627747.816
2022;11;2022-11;3465;4037298.045
2022;11;2022-11;3475;776281.971
2022;11;2022-11;3500;10853566.48
2022;11;2022-11;3560;2486683.42
2022;11;2022-11;3570;1521396.338
2022;11;2022-11;3670;2220855.76
2022;11;2022-11;3700;18642150.545
2022;11;2022-11;3840;8011887.541
2022;11;2022-11;3850;17505269.499
2022;11;2022-11;3880;14840123.222
2022;11;2022-11;4000;13502899.363
2022;11;2022-11;4099;9652.809
2022;11;2022-11;4100;15775808.519
2022;11;2022-11;4440;10395047.525
2022;11;2022-11;4460;15640615.351
2022;11;2022-11;4470;30492174.999
2022;11;2022-11;4505;8639095.304
2022;11;2022-11;4560;12925613.555
2022;11;2022-11;4570;3686995.665
2022;11;2022-11;4580;10966963.783
2022;11;2022-11;4585;10596006.829
2022;11;2022-11;4605;1594151.971
2022;11;2022-11;4610;8311014.894
2022;11;2022-11;4620;10534089.08
2022;11;2022-11;4625;2473825.036
2022;11;2022-11;4635;2360906.233
2022;11;2022-11;4650;4184399.174
2022;11;2022-11;4660;1801240.703
2022;11;2022-11;4700;17331357.466
2022;11;2022-11;4760;44490681.541
2022;11;2022-11;4770;19029059.862
2022;11;2022-11;4800;9138043.956
2022;11;2022-11;4820;12696091.29
2022;11;2022-11;4900;9873578.004
2022;11;2022-11;4925;4847075.169
2022;11;2022-11;4935;10364335.6
2022;11;2022-11;5000;13104222.134
2022;11;2022-11;5040;871753.722
2022;11;2022-11;5085;647765.7
2022;11;2022-11;5110;2033668.882
2022;11;2022-11;5140;1185834.872
2022;11;2022-11;5180;765153.049
2022;11;2022-11;5210;1332278.015
2022;11;2022-11;5230;872175.687
2022;11;2022-11;5360;1680949.586
2022;11;2022-11;5385;544854.013
2022;11;2022-11;5425;877353.515
2022;11;2022-11;5430;2557587.788
2022;11;2022-11;5460;1458838.185
2022;11;2022-11;6000;13086233.262
2022;11;2022-11;6005;2767811.644
2022;11;2022-11;6030;8569496.896
2022;11;2022-11;6040;811978.482
2022;11;2022-11;6060;2295375.298
2022;11;2022-11;6100;5040478.275
2022;11;2022-11;6150;2342675.677
2022;11;2022-11;6160;2346792.446
2022;11;2022-11;6270;5409470.429
2022;11;2022-11;6285;109876.781
2022;11;2022-11;6440;1251111.518
2022;11;2022-11;7005;16061085.898
2022;11;2022-11;7090;1343670.233
2022;11;2022-11;7160;2713216.711
2022;11;2022-11;7170;1287367.726
2022;11;2022-11;7200;4250124.917
2022;11;2022-11;7220;1734995.096
2022;11;2022-11;7300;10240980.439
2022;11;2022-11;7400;3934981.828
2022;11;2022-11;7425;847909.644
2022;11;2022-11;7450;976346.666
2022;11;2022-11;7470;1418254.409
2022;11;2022-11;7490;1139116.183
2022;11;2022-11;7570;5777623.338
2022;11;2022-11;7580;4668601.792
2022;11;2022-11;7600;16896758.706
2022;11;2022-11;7750;1267932.734
2022;11;2022-11;7780;28756006.616
2022;11;2022-11;7875;491885.021
2022;11;2022-11;7900;5654783.885
2022;11;2022-11;7940;1240229.193
2022;11;2022-11;8000;7202113.38
2022;11;2022-11;8135;11156632.406
2022;11;2022-11;8150;2901701.535
2022;11;2022-11;8375;2539983.355
2022;11;2022-11;8900;6017781.556
2022;12;2022-12;1070;4733348.13
2022;12;2022-12;1250;4705465.66
2022;12;2022-12;1495;3242455.645
2022;12;2022-12;1500;6441015.254
2022;12;2022-12;1649;91.346
2022;12;2022-12;1800;4263566.801
2022;12;2022-12;2000;2884659.843
2022;12;2022-12;2070;3190981.087
2022;12;2022-12;2120;1438557.287
2022;12;2022-12;2125;1110822.671
2022;12;2022-12;2130;2204570.686
2022;12;2022-12;2135;2665870.668
2022;12;2022-12;2200;2878513.365
2022;12;2022-12;2250;850621.635
2022;12;2022-12;2300;2844325.611
2022;12;2022-12;2305;1686305.285
2022;12;2022-12;2330;1880910.047
2022;12;2022-12;2380;2031213.52
2022;12;2022-12;2415;4307260.729
2022;12;2022-12;2435;2350966.7
2022;12;2022-12;2445;2168414.72
2022;12;2022-12;2480;3182145.093
2022;12;2022-12;2485;339912.822
2022;12;2022-12;2490;1920992.886
2022;12;2022-12;2500;6538442.284
2022;12;2022-12;2510;2685377.783
2022;12;2022-12;2520;2766366.9
2022;12;2022-12;2530;3121285.159
